customer 35
trip 8
right 52
corner 1
hearing 8
arrives 2
helpful 5
hints 0
process 42
putting 3
bring 19
list 74
clothing 1
items 5
sun 21
skin 9
suggestions 32
etc 15
want 129
pack 14
agenda 3
coming 4
shortly 8
responsible 2
themselves 5
florida 3
reason 39
maintenance 3
really 33
pushing 1
issue 10
helping 2
flight 7
target 26
flights 0
fare 0
freely 2
offer 78
suggestion 1
use 106
emergency 2
rsvp 0
afraid 4
glad 6
phone 81
departure 1
ensure 12
other 145
concerns 4
calpine 0
answer 17
systems 30
processes 1
handle 2
asap 3
bherod 0
big 33
things 27
trying 8
shipper 0
pay 51
mean 8
purchase 26
transport 6
possibly 1
sell 42
percentage 3
part 54
downstream 1
scheduling 0
discuss 3
further 62
concern 21
how 87
retaining 0
compressor 1
recoup 0
cost 50
cause 48
imbalance 1
third 46
party 47
retainage 0
transports 0
then 71
marketing 26
place 48
csikos 0
eiben 0
retained 1
treating 1
doesn 19
fact 49
times 34
either 21
short 25
long 86
compared 15
pipelines 0
total 34
usage 10
usually 5
market 66
lay 9
nice 12
track 5
service 70
specific 12
facility 5
planning 5
imbalances 0
compression 1
inject 1
hold 13
excess 11
seems 2
basis 12
per 47
calculate 1
withhold 0
follow 49
appreciate 4
6884 0
sale 55
allocate 0
purchasing 5
allocating 0
strangers 0
moment 11
needs 32
numbers 21
thu 7
weissman 0
austin 1
bilberry 0
bryan 0
falbaum 0
martinez 3
brian 1
riley 0
jill 1
zivley 0
greg 0
brazaitis 0
pattison 0
seven 11
oaks 1
relates 0
tailgate 0
hplr 0
once 35
appropriate 4
assigned 0
hplc 0
spot 8
clear 14
accounts 13
perhaps 4
julie 2
1996 1
drawn 5
between 18
078 0
86978 0
101 32
301 1
april 7
october 5
did 42
negative 14
started 14
appearing 1
payment 23
statements 44
causing 5
payments 9
reduced 6
believe 48
number 82
which 111
using 48
sales 58
purchases 2
since 44
suppose 0
stated 13
gtc 0
master 8
changed 7
amelia 0
alland 0
terminate 2
012 1
102 0
global 12
conversation 2
earlier 6
retroactive 0
adjustments 0
complete 31
tell 24
much 54
something 24
incorrect 1
point 18
effort 34
avoid 16
duplication 1
every 65
revisions 0
pertinent 0
pipes 1
schedule 4
copy 62
streamline 1
bev 0
6357 0
garza 0
darren 0
taking 19
duties 1
handling 4
lst 13
coordinating 0
sending 2
853 0
first 73
available 91
behalf 3
note 30
furnish 1
final 11
405 0
552 2
4665 0
dvn 0
enronavailso 0
700 3
vacation 1
choice 8
coverage 6
finally 16
keeping 6
position 35
trading 26
charge 21
everything 29
else 9
comfortable 5
covered 2
town 4
thursday 13
night 26
primary 9
leaves 3
others 23
later 20
allowing 4
half 40
decide 2
needed 45
ken 1
seaman 0
family 18
multiple 12
jobs 2
got 35
omaha 0
linda 1
wish 57
someone 23
explain 4
old 27
beast 1
fun 24
keeps 1
kidding 3
enough 26
decided 8
law 13
baylor 0
finalize 1
managing 4
land 13
cattle 1
him 25
busy 6
even 79
property 41
lake 4
request 37
anything 16
left 11
house 24
pretty 5
quiet 2
considered 49
free 120
actually 7
lunch 1
natural 29
tom 3
too 49
tufco 0
est 10
texoma 0
623 0
estimate 5
estimating 0
advised 20
received 18
update 19
occur 31
9833 0
silver 6
control 28
called 22
400 10
171 6
adjust 1
398 1
listed 3
payne 1
sap 1
timekeeping 0
morning 21
learning 7
early 12
walking 1
online 126
key 23
posted 0
details 70
eol 0
product 86
group 35
definitely 2
rolling 0
super 24
peak 4
delivery 24
1300 2
2100 1
cdt 0
roll 4
another 24
900 1
sometime 0
prices 108
dale 1
neuner 0
lozano 0
sheri 0
thomas 7
immediately 28
comes 14
general 24
terms 45
conditions 20
intra 0
nominations 0
presently 27
otc 16
unprecedented 1
finalizing 0
plans 40
introduce 3
products 94
hourly 0
though 22
heads 0
sit 5
involved 9
creating 3
types 6
understand 8
myriad 1
legal 19
absolutely 14
sounds 5
ready 24
totally 6
panenergy 0
march 16
157288 0
location 18
centana 0
exchange 43
placed 17
different 14
than 127
break 12
fixing 0
8643 0
herrera 0
pricing 7
sherlyn 0
schumack 0
duke 0
finalized 0
yesterday 3
pls 1
separate 4
redelivery 0
index 16
085 1
0825 0
prize 11
eff 1
meters 1
659 1
182 1
advise 6
takes 14
txu 0
previously 3
contr 0
3949 0
sds 0
concerning 2
charlie 3
minhplno 0
sdsnom 0
624 2
lonestar 0
hey 19
spoke 1
ronnie 2
stone 5
agreed 8
continue 36
sold 18
elevate 1
higher 20
vol 1
deliveries 1
janet 0
exact 9
happened 7
visit 95
ocean 5
miss 12
unfortunately 5
requires 8
employees 4
instead 8
self 13
return 10
kind 52
maybe 7
understanding 8
absence 2
issues 7
persona 5
formerly 7
known 36
keyboard 1
longer 23
spell 1
cilco 0
large 49
receivable 1
balance 8
waiting 23
met 10
kenny 0
invalid 2
storage 9
book 19
problem 22
lies 10
associated 10
piece 8
resolved 1
referring 2
fred 1
boas 0
meeting 13
resolve 0
westover 0
audrey 3
cook 2
across 6
months 38
wynn 1
making 12
pond 0
discussed 0
respond 3
methanol 0
nominates 0
requirements 16
egpfc 0
mtbe 0
morgan 2
guys 12
aware 38
affected 2
handled 0
love 45
hear 13
haynes 0
gcs 0
cec 0
pec 0
carlos 1
rodriguez 0
easttexas 0
pefs 0
donna 0
spencer 0
ftworth 0
marta 0
henderson 0
800 10
sent 78
917 2
went 14
ahead 8
accepted 2
put 29
ignored 1
9500 0
limit 2
because 50
lee 3
papayoti 0
max 5
flex 2
1500 2
swing 1
included 15
mitcham 0
bush 1
ecf 0
mark 9
diedrich 0
gpgfin 0
fox 1
meers 0
maritta 0
mullet 0
james 5
prentice 0
kerry 1
roper 0
sally 1
shuler 0
steven 3
elliott 0
nowlan 0
gregg 1
lenart 0
survey 2
instructions 34
email 198
indicate 6
contain 6
activity 11
activities 2
reside 0
35971 0
relating 4
model 9
unable 1
meet 31
myself 6
3859 0
scribner 0
regards 58
shari 0
drives 0
costs 19
commercial 40
teams 2
fill 19
driver 1
quantity 2
requested 7
mao 1
generates 2
captures 0
surveyed 2
collect 2
allotted 1
monthly 9
conoco 0
inc 61
missing 4
read 57
message 119
regarding 23
matter 26
ago 24
wondering 1
saying 3
seeing 4
confirm 28
twice 3
asking 2
invoice 2
joanie 0
unfinaled 0
invoices 0
spreadsheets 0
notify 1
discrepancies 0
flexible 2
physical 9
nat 3
enrononline 0
involve 31
near 28
future 80
importance 0
adding 5
comments 0
sections 2
baseload 0
tickets 3
happening 19
side 30
buy 45
corresponding 1
partner 18
optionality 0
desires 1
helps 7
victor 0
lamadrid 0
engel 0
karen 0
lambert 1
larry 1
joe 1
hunter 0
mills 0
1488 0
ideas 7
transaction 14
expected 20
decision 11
imagine 9
communicating 0
cycle 0
thoughts 2
homework 2
scheduled 1
srm 0
33548 0
forster 1
bjorn 0
debbie 3
brackett 0
stacy 0
dickson 0
hodge 1
blumenthal 1
stephen 2
douglas 1
imelda 0
frayre 0
torrey 0
moorer 0
frank 4
jefferson 0
sorenson 0
blay 0
hendrickson 1
positioning 1
ourselves 2
refer 5
description 11
building 6
provides 24
interim 2
works 67
buys 0
300 29
tco 0
pool 1
wants 21
three 45
forms 3
such 71
deliver 9
plus 16
premium 19
counter 5
issued 10
prepare 3
sigma 4
factor 5
turn 25
feel 60
628 1
417 2
difference 7
oba 0
lsp 0
tim 1
powell 0
enserch 0
utilities 0
situation 8
sorry 8
inconvenience 3
167 0
mtg 2
allen 2
center 22
floor 7
conf 0
room 7
presentation 1
beth 2
perlman 0
leslie 0
reeves 0
laura 1
cal 4
sheila 0
glover 0
superty 0
laray 0
odum 0
luminant 0
nadeem 0
abbasi 0
simmons 0
hanz 0
beck 1
rebecca 1
ford 1
angelina 2
lorio 0
lon 1
held 18
planned 2
forum 1
conference 4
entrance 1
elevator 0
bank 31
foyer 0
draft 1
input 1
feedback 3
alarm 0
enabled 2
calendar 3
entry 8
brief 2
problems 21
proposed 5
projects 39
approach 3
successful 13
sponsorship 2
participation 6
publish 2
current 56
state 30
overview 0
solutions 18
organization 10
monitoring 1
sql 9
middle 14
tier 6
project 22
write 25
iii 38
proposals 1
scope 0
assumptions 31
timelines 0
estimates 29
staffing 1
facilitated 1
discussion 4
required 49
optional 2
invitees 1
starting 22
occurs 1
weekend 21
orig 0
474 1
rev 0
sanchez 0
harris 2
county 4
9822 0
behind 10
produce 9
producers 3
purchased 5
whiting 0
petroleum 7
6523 0
200 22
hsc 0
engage 0
5923 0
657 1
5848 0
117 1
swift 2
2630 0
258 1
eex 0
5999 0
213 1
ifhsc 0
minus 1
eog 0
notice 66
increase 46
suzanne 0
saldivar 0
eogresources 0
crodrig 0
shirley 0
carol 1
jul 2
action 58
columns 0
158 4
path 0
manager 21
winfree 0
appear 9
expired 2
pathed 0
cody 1
305549 0
096 0
055 0
hydrocarbon 0
lease 9
281540 0
texlan 0
ones 7
woodlands 0
updated 11
historical 21
181 2
202 1
879 3
203 1
152 1
267 0
419 4
204 1
306 1
875 2
ferc 0
training 3
karry 0
kendall 1
troy 0
klussmann 0
miroballi 0
coffey 0
duane 1
cindy 1
individuals 6
directly 17
members 12
shops 3
attend 5
areas 11
fritz 0
focus 13
drill 3
view 39
taught 2
real 66
whomever 0
uses 10
external 5
hour 17
session 3
class 5
cynthia 1
morrow 3
gruesen 0
train 5
nothing 47
confirmed 6
close 18
translated 0
module 1
count 5
rooms 4
equipment 7
republic 3
royalty 2
terminated 0
nelson 0
ferries 0
megan 2
parker 3
ces 5
garden 1
banks 3
transco 0
reflects 0
highlighted 1
properties 12
revl 0
owner 5
koch 1
0700 0
owners 28
dvd 14
expires 3
coupon 6
site 81
cds 4
books 9
movies 16
video 27
games 7
shipping 50
pass 11
friends 16
click 122
bucks 6
code 11
lifestyle 2
lose 37
hottest 8
titles 18
including 54
dixie 1
chicks 1
sixth 0
sense 6
matrix 1
dvds 7
witch 1
shopping 6
cart 3
page 19
enter 21
submitting 1
displayed 0
invitation 12
promotional 4
offers 63
retail 27
web 30
partners 21
excluded 0
reply 85
unsubscribe 45
privacy 16
policies 1
grandma 0
wassup 0
hull 0
cecilia 3
olvera 0
alex 0
saldana 0
maria 2
lopez 1
adriana 0
leal 0
ernest 1
aol 4
chartertitle 0
stacie 0
andrea 0
guillen 0
mpg 0
availability 36
precautionary 5
measure 7
outage 0
reboot 1
hotline 1
37049 0
removed 51
629 2
mgmt 0
310830 0
9836 0
rolled 2
industrials 2
along 12
buybacks 0
swings 0
industrial 3
buyback 0
deficiency 0
worksheet 0
captured 2
client 7
lloyd 1
deadlines 0
concerned 0
six 17
sooner 3
miimizing 0
economic 6
impact 12
beneficial 2
traders 7
shell 6
deer 2
park 4
lamphier 0
shankster 0
luther 0
carter 1
ruth 3
lilly 0
105 35
zero 5
above 71
quantities 10
241 1
fax 52
http 340
gets 7
nobody 9
thinking 6
haven 2
sends 5
workhseet 0
mentioned 16
related 21
generalist 0
norma 0
villarreal 0
hector 1
mcloughlin 0
departments 1
compensation 24
specialist 5
paz 1
admin 0
support 34
field 12
cannot 17
143559 0
cover 15
143558 0
apr 6
suspeneded 0
316727 0
llc 2
attach 1
stella 1
morris 0
ext 5
split 3
nng 0
onshore 1
black 14
marlin 0
offshore 9
amoco 1
carthage 0
updates 6
bridge 13
mccoy 0
offsystem 0
acton 0
mops 0
pops 0
entire 20
reach 17
extension 0
6101 0
status 6
experiencing 5
bringing 9
stay 10
notified 1
evening 3
repairs 0
anticipated 35
630 0
assignment 1
termination 1
expiration 2
previous 4
greatest 6
four 33
square 9
6599 0
322 5
1568 1
6844 0
822 0
kcs 0
148 1
9658 0
381 0
revise 3
365 1
maynard 0
6674 0
920 0
595 0
enronoptions 0
stock 66
option 7
program 29
amazing 11
yet 17
accomplished 1
year 67
happen 6
recognize 0
hard 36
accomplish 3
goals 26
pleased 13
shared 6
success 21
options 14
employee 0
began 8
provided 43
value 23
participants 6
participated 1
inception 4
realized 5
119 2
assuming 0
valuable 5
package 14
continued 9
therefore 16
executive 6
committee 5
development 24
board 9
directors 6
approved 28
2001 3
2005 65
granted 1
december 9
eligible 2
approval 16
full 49
regular 11
domestic 7
international 53
locations 1
grant 1
non 16
qualified 9
equal 3
annual 9
salary 3
calculation 1
vary 6
hired 0
subsequent 2
why 44
talent 2
reasons 12
receiving 10
link 91
human 6
host 3
espeak 0
communicate 8
meantime 2
granting 1
york 10
federal 47
regulatory 2
tax 22
labor 1
serve 8
given 34
eligibility 0
determined 6
pgev 0
attention 24
upon 20
contains 34
701 0
5333 1
marked 0
evergreen 2
noticed 4
39173 0
yates 0
250 7
meoh 0
upset 3
having 20
fire 12
piping 0
occurred 0
shut 3
eta 1
startup 3
706 0
makes 16
cantrell 0
ctp 1
enronhaynes 0
saturday 0
trevino 1
4611 0
chnage 0
cartwheel 1
707 0
dallas 4
same 70
reminder 3
esther 0
buckley 0
earl 2
tisdale 0
danny 1
conner 0
lauri 1
elsa 0
harder 6
mckay 0
mobil 1
beaumont 1
detm 0
708 0
coastal 0
325550 0
albrecht 2
098 0
4179 0
goliad 0
shawna 0
flynn 0
sandi 0
braband 0
vicente 0
sarmiento 0
gco 0
preparation 11
department 44
prepared 3
circulating 1
ratification 0
consent 1
assign 2
document 2
herein 35
96008903 0
nor 18
wells 7
letter 26
6992 0
boudar 0
determine 2
molly 1
carriere 0
returns 6
fifty 6
easement 0
language 7
appurtenance 0
rights 17
pulled 2
rock 16
located 14
sta 1
align 11
dwg 0
1130 0
connection 20
operator 2
own 64
station 2
knowledge 9
covering 3
locate 2
records 10
lal 0
echterhoff 0
haden 0
existing 21
drilled 2
suspect 0
exists 4
intended 32
alterations 0
install 5
monitor 5
valving 0
allow 12
accept 8
newly 2
installed 2
intend 17
paper 8
confirmation 15
pursuant 2
reimburse 0
600 11
installation 3
flavin 0
donnie 0
mccabe 2
walch 0
schneider 0
connect 3
960 0
producing 15
miller 2
unit 5
hoff 0
heller 0
purports 0
predecessor 0
mjg 0
treated 15
manner 10
reduce 14
delivered 11
levels 7
indicated 3
intends 4
delivering 1
opinion 26
forced 2
flowing 0
christy 0
sweeney 0
joanne 0
wagstaff 0
form 37
quote 10
sheet 5
headed 3
map 4
relation 2
tetco 0
39050 0
cokinos 0
9676 0
rel 0
1180 0
avg 0
1200 1
1988 0
014 1
loc 0
density 1
quality 76
049 0
adjustment 0
183 1
discount 25
5901 0
extensive 8
replacement 0
appears 2
minimum 11
downtime 1
leak 0
wilson 2
creek 1
lateral 0
detected 0
wharton 0
0984284 0
completed 24
36449 0
winders 0
zevex 0
4284 0
confirmations 0
aquila 0
header 0
western 8
dow 8
eddie 0
janzen 0
poorman 0
33396 0
fcv 0
minute 24
578 2
listen 7
tobacco 3
asked 9
hang 2
resumes 0
interviewing 0
local 20
melanie 0
bachelor 1
towards 8
eott 0
finance 10
relocation 0
711 2
6892 0
803 1
jackie 0
9497 0
developmental 0
reference 25
memo 0
kristin 0
hall 0
shona 0
eugenio 1
perez 1
solmonson 0
joel 1
henenberg 0
cousino 0
rated 1
improvement 4
wrote 4
hgm 0
walton 0
managers 3
guidelines 5
performers 2
pages 3
example 10
show 50
finished 5
completing 1
ranking 1
section 64
titled 0
must 61
evidence 0
lack 2
satisfactory 2
meetings 0
reviews 7
requiring 2
conducted 4
aside 3
prc 0
earnest 1
todd 0
peggy 0
hedstrom 0
schwarz 0
moscoso 0
relative 2
senior 7
director 30
level 15
giving 12
inquire 0
conducting 3
completion 6
promotions 6
delainey 0
intent 19
announce 8
single 16
direction 4
qualitative 1
share 23
consistent 8
words 31
category 14
simply 32
states 56
clearly 4
performed 1
stronger 3
achieve 14
categories 2
bottom 13
remember 42
experienced 14
member 17
yourself 41
professional 57
willingness 1
candid 1
tough 1
spent 3
identifying 5
situations 1
commitment 10
efforts 9
meaningful 1
712 0
noted 1
trisha 1
hughes 1
327963 0
9842 0
upstream 0
327964 0
9844 0
150 8
yes 14
double 11
ship 21
channel 9
rather 7
emails 13
68228 0
believes 32
usa 45
brandywine 1
1428 0
howard 2
camp 1
249208 0
dorcheus 0
expect 32
negotiated 2
hitting 0
314854 0
affecting 0
8291 0
apply 9
bought 11
139058 0
261 1
903 0
739 0
found 30
excessive 1
remain 8
replaced 2
repaired 0
packed 4
cheryl 0
dudley 0
1459 0
77352 0
arrangement 2
013 1
flows 0
referenced 19
packet 1
print 4
documents 10
copies 1
conflicts 0
hesitate 5
killed 8
octane 2
1528 0
informed 3
force 10
majeure 0
thus 9
whatever 8
toward 6
settlement 0
276494 0
ended 1
talk 16
counts 1
gathered 21
except 3
1999 3
neat 1
alumni 2
abbott 2
susie 2
catherine 1
andrew 3
dewey 0
daniel 0
rusty 2
beard 1
jaime 1
eric 1
mailto 7
ebwilson 0
hotmail 2
haggard 1
eve 2
pdt 0
listing 33
pick 17
city 42
add 25
whoever 1
thorough 19
www 169
highschoolalumni 0
faster 10
website 35
grows 1
quicker 4
rick 0
reding 0
prodigy 0
net 129
private 46
msn 2
hiring 0
requisition 1
implementation 3
critical 5
paid 44
dept 5
post 16
opening 1
expedite 0
additions 0
transfers 2
contractors 1
red 24
interviews 1
promptly 0
requesting 0
hardcopy 0
3658 0
policy 4
incentives 1
subsidiaries 4
payroll 0
exempt 4
assistance 10
consultant 2
714 1
announcement 6
origination 0
ctg 0
treasury 4
ray 1
leadership 2
pulp 1
metals 5
refining 0
petrochemical 1
sector 12
oversight 0
sectors 6
rodney 1
malcolm 2
retains 3
responsibility 5
execution 1
transactions 8
outsource 3
objective 5
internal 3
emphasis 1
execute 2
complex 4
structured 2
foster 1
objectives 33
remainder 1
focused 6
capability 1
respective 34
solely 2
leaders 4
surrounding 0
investments 12
involvement 2
closely 3
various 21
assure 3
incorporate 0
characteristics 1
evaluated 3
context 1
investment 67
includes 27
exit 2
strategy 19
randy 0
dick 2
structuring 2
reed 1
chuck 0
ward 1
generation 11
merchant 5
coal 1
performing 6
units 8
dual 2
corporate 17
principal 4
commodity 0
dietrich 2
midstream 0
facilitate 3
structure 7
highest 17
priority 7
technical 7
oec 0
wayne 2
chairman 4
chief 5
officer 29
sourcing 1
markets 19
baumbach 0
cell 3
504 0
850 2
flag 0
differentiate 0
synthetic 0
differently 0
inventory 2
purposes 21
variances 0
edit 4
converted 1
conversion 2
stored 1
feed 4
identify 8
715 0
merger 1
distributed 6
unusual 2
notices 0
lined 0
gcp 0
erms 1
shortnames 0
paycheck 1
introducing 5
reflected 0
advice 52
common 14
itemized 0
designated 4
modules 2
earnings 6
descriptions 0
represent 35
earning 17
reported 1
instance 3
dollars 76
credit 31
deduction 0
benefit 11
deductions 0
transfer 21
totals 0
carry 13
transferred 8
amounts 0
salaried 2
exception 1
sick 10
dollar 17
amount 14
explanations 0
345 0
faq 0
stand 14
fixed 25
lines 5
detail 6
viewed 2
ehronline 0
codes 1
definitions 0
hrweb 0
overtime 0
social 1
fica 0
applied 1
limits 1
credited 4
income 6
rate 33
bonus 9
exercise 10
ngo 0
settelement 0
equistar 0
urgent 6
anita 0
luong 0
properly 0
account 51
craig 1
breslau 1
fix 7
noting 8
true 8
trail 2
6347 0
tommy 1
technology 46
greif 0
romeo 1
souza 0
discussions 29
capture 3
values 3
prefer 9
pictures 13
computer 39
addresses 8
mailed 0
none 40
valid 5
table 14
contents 23
ram 7
tackett 0
rtackett 0
abacustech 0
abacus 0
technologies 31
17611 0
loring 0
lane 1
spring 4
77388 0
5746 0
281 1
651 2
7106 0
528 0
8636 0
vcf 0
cornhusker 0
summarize 0
steps 4
agency 6
ponderosa 0
pine 0
mazowita 0
mike 1
gough 0
schedules 0
brazos 0
operating 23
flexibility 0
built 12
